ID,eta,pt,p,phi,motherPDG,nClusters,trackType,pDca,chi2,chi2MatchMCHMID,chi2MatchMCHMFT,isPrompt
1233868,-3.30833,0.691308,9.46258,-3.03546,211,9,2,70.601,3552,-1,18.875,1
1233868,-3.03524,0.194677,2.02989,3.07783,211,9,4,70.601,0.361328,-1,-1,1
1283460,-3.67781,0.170795,3.38045,0.808511,321,10,3,22.5427,0.283203,1.78906,-1,1
1283460,-3.44934,0.362767,5.71563,0.932434,321,10,0,22.5427,23,1.78906,2.84375,1
1343461,-3.55128,0.698142,12.1778,-1.19719,211,10,3,20.5562,0.394531,0.734375,-1,0
1343461,3.66923,1.1205,21.9883,-1.47713,211,10,0,20.5562,1.21897e+07,0.734375,266,0
1379769,-3.56548,0.392488,6.94404,1.96866,411,10,3,82.3374,0.0751953,0.316406,-1,1
1380051,-3.22325,0.364057,4.57791,2.54617,211,11,3,165.395,0.219727,0.291016,-1,1
1380051,-3.35475,0.750664,10.7621,3.11097,211,11,0,165.395,239616,0.291016,27.125,1
1379769,-3.64887,0.520259,10.0039,2.52472,411,10,0,82.3374,29.5,0.316406,8.0625,1
1386763,-3.67445,0.172696,3.40661,-2.40269,211,10,3,27.9222,0.0488281,2.39062,-1,1
1386763,-3.34278,0.404344,5.72811,-2.32172,211,10,0,27.9222,7.21875,2.39062,0.902344,1
1425918,-2.81223,0.380846,3.18141,-2.97844,211,10,3,23.5147,0.128906,3.89062,-1,1
1425918,-2.77853,0.668026,5.39681,-2.64565,211,10,0,23.5147,63,3.89062,21.25,1
1452728,-3.28844,0.288939,3.87732,2.80146,321,11,3,59.2375,0.223633,1.33594,-1,1
1452728,-3.39384,0.447064,6.66432,2.15591,321,11,0,59.2375,274,1.33594,5.9375,1
1474407,-2.92314,0.500397,4.66706,-1.14061,211,11,3,63.7671,0.133789,0.503906,-1,1
1474407,-2.80183,0.872789,7.216,-0.928412,211,11,0,63.7671,1640,0.503906,155,1
1507706,-3.41827,0.359835,5.49638,2.8876,211,10,3,32.1451,0.081543,1.29688,-1,1
1507706,-3.31375,0.566881,7.80153,2.84449,211,10,0,32.1451,226,1.29688,44,1
1551420,-2.3996,0.841068,4.67191,-1.51812,211,10,3,161.1,0.287109,0.765625,-1,1
1551420,-2.54283,1.12822,7.21736,-1.48249,211,10,0,161.1,255,0.765625,61.25,1
1613931,-2.78441,0.73045,5.93562,-3.01528,211,10,2,81.3612,60.75,-1,10.5,0
1613931,-2.61535,0.257967,1.7729,-2.27171,211,10,4,81.3612,0.421875,-1,-1,0
1624398,-3.56504,1.39759,24.7159,0.436651,211,10,3,269.445,0.081543,0.738281,-1,1
1624398,-2.76648,3.31962,26.4995,0.481196,211,10,0,269.445,3.83386e+06,0.738281,418,1
1630459,-3.03967,0.383844,4.02006,-2.91488,211,10,3,47.4596,0.113281,4.03125,-1,0
1630459,-3.34384,0.460173,6.52596,-2.9328,211,10,0,47.4596,148,4.03125,33.5,0
95293,-3.13178,0.247403,2.83999,-0.987906,211,11,3,42.0198,0.09375,1.03906,-1,1
95293,-3.25808,0.453348,5.90212,-0.84674,211,11,0,42.0198,1128,1.03906,8.75,1
120268,-3.33147,0.262161,3.67225,-1.96545,211,10,3,86.7261,0.181641,1.40625,-1,1
120268,-3.4539,0.704082,11.1439,-1.9635,211,10,0,86.7261,7168,1.40625,35.25,1
144313,-2.0807,0.487097,1.98125,1.06349,211,10,3,203.303,0.466797,0.171875,-1,1
144313,-2.83911,0.774804,6.6474,0.837725,211,10,0,203.303,56.75,0.171875,32.75,1
213881,-3.24882,1.48057,19.0985,2.44141,321,8,2,144.992,44032,-1,91.5,1
213881,-3.48479,0.936443,15.2857,2.89215,321,8,4,144.992,1.02344,-1,-1,1
284429,-2.91679,0.475064,4.40288,1.30297,211,9,2,57.8333,19,-1,6.53125,1
284429,-2.50208,0.309857,1.90404,1.36461,211,9,4,57.8333,0.992188,-1,-1,1
331656,-3.75221,0.70095,14.9438,-0.344755,411,10,3,164.95,1.6875,0.402344,-1,1
331656,-3.27193,1.2812,16.9119,0.607179,411,10,0,164.95,124928,0.402344,125,1
353563,-2.90779,0.420577,3.8632,0.543977,211,10,3,104.508,0.128906,1.19531,-1,1
353563,-3.0185,0.706938,7.24943,1.00416,211,10,0,104.508,396,1.19531,13.6875,1
427479,-3.12914,0.672854,7.70354,-2.96667,411,10,3,58.9729,0.12207,0.886719,-1,1
427479,-3.23719,0.79712,10.1639,-2.72594,411,10,0,58.9729,6.25,0.886719,2.92188,1
440607,-2.91832,0.426045,3.95458,-0.0867425,211,9,2,23.2669,52.25,-1,45,1
440607,-2.81453,0.21454,1.79627,-0.257857,211,9,4,23.2669,0.445312,-1,-1,1
528939,-2.5443,0.326765,2.09339,-0.574916,211,10,3,71.7233,0.863281,1.32031,-1,1
528939,-2.84215,0.566803,4.87757,0.164857,211,10,0,71.7233,33.5,1.32031,10.8125,1
595739,-3.50408,7.30695,121.591,1.21478,431,10,2,73.9261,2240,-1,980,1
595739,-3.97654,2.80572,74.8442,1.20314,431,10,4,73.9261,0.0922852,-1,-1,1
652025,-3.43779,0.285118,4.44074,-2.17938,321,10,2,19.7479,17,-1,7.84375,1
652025,-3.60259,0.121327,2.2276,-2.58749,321,10,4,19.7479,0.441406,-1,-1,1
675497,-3.06801,0.286634,3.08786,2.02265,211,10,3,65.125,0.12207,1.86719,-1,1
675497,-3.33052,0.358606,5.01845,2.4411,211,10,0,65.125,572,1.86719,36.25,1
679480,-4.01464,0.100966,2.79786,2.52587,223,11,3,39.8384,0.296875,1.90625,-1,1
679480,-3.34395,0.204882,2.90585,2.25878,223,11,0,39.8384,460800,1.90625,3.17188,1
708816,-3.44117,1.26206,19.723,-0.775816,321,10,2,167.509,9984,-1,57.25,1
708816,-3.3931,0.632782,9.42585,-1.1392,321,10,4,167.509,0.137695,-1,-1,1
796395,-2.84308,0.259964,2.23918,0.665822,431,9,3,29.27,0.310547,0.355469,-1,1
796395,-2.62585,0.806061,5.59756,0.676826,431,9,0,29.27,18.875,0.355469,1.9375,1
830871,-2.53257,1.11547,7.06384,1.81956,211,9,2,53.4787,184320,-1,7.84375,0
830871,-2.82287,0.208384,1.75923,2.51578,211,9,4,53.4787,0.652344,-1,-1,0
834143,-3.59617,1.30021,23.7196,2.55412,321,10,3,150.366,0.117188,0.384766,-1,1
834143,-3.40271,1.84463,27.7421,2.99548,321,10,0,150.366,2496,0.384766,218,1
906866,-3.33416,0.296769,4.16816,0.312343,211,9,3,101.395,0.167969,0.644531,-1,1
906866,-3.53411,0.430705,7.38526,1.20387,211,9,0,101.395,13.75,0.644531,7.8125,1
945911,-3.40931,0.312935,4.73745,-0.308118,211,9,2,16.1482,110,-1,12.5,1
945911,-3.15769,0.194529,2.29142,-0.438989,211,9,4,16.1482,0.259766,-1,-1,1
1002361,-3.50914,0.492782,8.24166,-1.43535,211,11,3,25.0533,0.0805664,1.26562,-1,0
1002361,-3.60281,0.577186,10.5996,-1.61232,211,11,0,25.0533,10.375,1.26562,3.82812,0
1013701,-3.42585,0.457449,7.04045,0.171647,321,10,3,24.6642,0.15625,1.4375,-1,1
1013701,-3.35441,0.65921,9.44768,0.182409,321,10,0,24.6642,55,1.4375,35.5,1
1100271,-3.24025,0.415289,5.3114,0.350424,211,10,3,59.7087,0.302734,1.61719,-1,1
1100271,-3.35613,0.533785,7.66323,0.369394,211,10,0,59.7087,71,1.61719,21.875,1
1149092,-3.15792,0.546607,6.44014,1.11676,211,10,3,39.5828,0.277344,0.490234,-1,0
1149092,-3.03327,0.864226,8.99363,1.09861,211,10,0,39.5828,168,0.490234,4.46875,0
1232066,-3.41587,0.293873,4.47809,0.547034,211,10,3,61.4647,0.238281,1.50781,-1,1
1232066,-3.48837,0.417874,6.84545,0.930448,211,10,0,61.4647,5.75,1.50781,4.96875,1
1233508,-3.81987,0.396553,9.0454,3.0488,211,10,3,24.759,0.136719,0.259766,-1,1
1233508,-3.21538,0.679158,8.47348,2.33919,211,10,0,24.759,224256,0.259766,51.5,1
1306315,-3.21089,0.193573,2.40431,-0.0787638,321,13,3,20.3128,0.183594,1.35156,-1,1
1306315,-2.94374,0.725277,6.90443,0.230696,321,13,0,20.3128,25344,1.35156,49.75,1
7487,-3.19562,0.246006,3.00941,-1.08425,211,10,3,84.9608,0.11084,0.507812,-1,1
7487,6.74038,0.088997,37.6405,7.10847,211,10,0,84.9608,8.06093e+06,0.507812,23.75,1
13045,-2.81605,0.436069,3.65656,2.49331,211,10,3,27.4846,0.392578,1.07031,-1,1
13045,-2.9348,0.636124,6.00212,2.57417,211,10,0,27.4846,25.375,1.07031,20.25,1
21511,-3.54878,0.362414,6.30595,2.28435,321,10,3,44.2814,0.0703125,1.32812,-1,1
21511,-3.36551,0.601468,8.71611,2.74434,321,10,0,44.2814,24.625,1.32812,7.40625,1
71664,-2.94919,0.460846,4.41095,-0.60176,211,10,3,55.7723,0.160156,0.832031,-1,0
71664,-3.1846,0.56075,6.7848,-0.338136,211,10,0,55.7723,20.375,0.832031,6.46875,0
87114,-3.25629,0.361327,4.69573,-0.28215,211,12,3,95.3192,0.447266,0.186523,-1,1
87114,-3.40586,0.700231,10.5641,-0.859304,211,12,0,95.3192,416,0.186523,29.5,1
208837,-3.23541,0.229699,2.92363,-0.83727,211,11,3,31.9838,0.375,0.789062,-1,1
208837,-2.96151,0.555541,5.38288,-0.574085,211,11,0,31.9838,12.75,0.789062,1.28906,1
220086,-2.59777,0.177101,1.19616,0.438152,321,9,2,18.4135,282624,-1,41.5,1
220086,-2.94279,0.141858,1.34917,0.745359,321,9,4,18.4135,0.441406,-1,-1,1
240597,-2.98799,0.399649,3.97574,0.617083,211,10,3,61.6523,0.194336,1.51562,-1,0
240597,-3.42815,0.411782,6.35217,0.798417,211,10,0,61.6523,53.75,1.51562,22.75,0
287527,-3.43413,0.453348,7.03522,-2.54819,421,10,3,54.0101,0.166016,1.60156,-1,1
287527,-3.20693,0.891695,11.0318,-2.54264,421,10,0,54.0101,7488,1.60156,111,1
346184,-2.89099,0.396707,3.58358,-2.44415,211,10,3,51.875,0.496094,0.515625,-1,1
346184,-2.90936,0.649952,5.97941,-1.96807,211,10,0,51.875,7616,0.515625,304,1
366653,-3.27979,0.289225,3.84784,-2.72097,321,11,3,100.797,0.200195,4.1875,-1,1
366653,-3.36367,0.517433,7.48454,-2.98645,321,11,0,100.797,7040,4.1875,23.5,1
424700,-3.12728,0.274163,3.1331,-2.78117,211,12,3,48.1245,0.185547,0.984375,-1,1
424700,-3.3911,0.465984,6.9274,-2.89297,211,12,0,48.1245,74,0.984375,17.5,1
462069,-3.3057,0.316587,4.3221,3.06789,211,11,3,1.18243,0.0986328,0.140625,-1,1
462069,-3.32769,0.479008,6.68448,2.97972,211,11,0,1.18243,13.9375,0.140625,1.79688,1
590178,-3.065,0.414239,4.44915,0.76782,321,9,2,38.6521,70656,-1,11.75,1
590178,-3.1522,0.146056,1.71107,0.555791,321,9,4,38.6521,0.330078,-1,-1,1
643293,-3.04718,0.46726,4.93036,-2.21733,211,11,3,52.5348,0.417969,1.25,-1,1
643293,-3.45522,0.465878,7.38345,-2.12354,211,11,0,52.5348,164,1.25,35.75,1
681978,-3.41406,0.515447,7.84029,-2.15125,321,10,3,33.3536,0.0437012,0.90625,-1,1
681978,-3.32181,0.755789,10.4853,-2.28054,321,10,0,33.3536,328,0.90625,20.125,1
696056,-2.51877,0.621689,3.88366,1.5176,321,11,2,62.3193,300,-1,16.125,1
696056,-2.21128,0.328021,1.51496,2.23848,321,11,4,62.3193,0.179688,-1,-1,1
700132,-5.31316,0.0293074,2.97464,-2.79012,211,10,3,98.7654,0.119141,1.64844,-1,0
700132,inf,0.000626517,8.50706e+37,419.31,211,10,0,98.7654,2.62144e+07,1.64844,27,0
755721,-2.77862,0.244976,1.97927,1.86197,321,11,3,69.46,0.203125,3.20312,-1,1
755721,-3.34529,0.33174,4.71138,2.67762,321,11,0,69.46,1512,3.20312,17.125,1
785273,-2.79195,0.43892,3.59345,1.80083,321,12,2,47.3292,33.5,-1,12.1875,1
785273,-2.40083,0.223678,1.24398,2.48307,321,12,4,47.3292,0.457031,-1,-1,1
790860,-3.00009,0.605917,6.10074,-2.70145,521,11,3,59.152,0.0566406,0.402344,-1,1
790860,-2.80921,1.10026,9.1636,-2.65273,521,11,0,59.152,19.625,0.402344,2.71875,1
816196,-3.08109,0.428811,4.68007,-0.383727,321,11,3,57.7855,0.318359,0.882812,-1,1
816196,-3.28037,0.516878,6.88045,-0.213696,321,11,0,57.7855,235,0.882812,34.75,1
854880,-3.23307,0.438544,5.5688,-1.3798,211,11,2,50.9395,916,-1,5.9375,0
854880,-3.50885,0.166328,2.78099,-0.58969,211,11,4,50.9395,0.265625,-1,-1,0
858300,-3.58353,1.02068,18.3867,0.680964,211,10,3,79.3464,0.0844727,0.490234,-1,1
858300,-3.48053,1.3246,21.53,0.909254,211,10,0,79.3464,160,0.490234,51.25,1
876484,-3.33981,0.155411,2.19511,-0.451554,211,10,3,63.3369,0.380859,2.40625,-1,0
876484,-3.44637,0.242338,3.80692,-1.71076,211,10,0,63.3369,7616,2.40625,12.3125,0
935060,-3.30352,0.496545,6.76416,0.79196,211,10,3,120.408,0.296875,0.820312,-1,0
935060,-3.1494,1.85928,21.7211,0.115379,211,10,0,120.408,68096,0.820312,57,0
951679,-3.02486,0.563566,5.8159,2.47427,211,10,3,64.8334,0.09375,0.369141,-1,0
951679,-2.89743,0.910728,8.27971,2.58055,211,10,0,64.8334,39.5,0.369141,14.9375,0
974526,-2.68044,0.298521,2.18816,-0.974607,211,10,3,26.1201,0.226562,0.988281,-1,1
974526,-2.56777,0.85041,5.57588,-0.669449,211,10,0,26.1201,9.9375,0.988281,1.4375,1
1017127,-3.53255,0.251011,4.29733,0.312195,211,13,2,14.0074,10.5625,-1,2.26562,1
1017127,-3.61887,0.111962,2.08932,-0.194682,211,13,4,14.0074,0.296875,-1,-1,1
1100025,-2.97047,0.488317,4.77385,0.392102,211,10,2,30.4614,11.3125,-1,7.625,0
1100025,-4.13525,0.078606,2.45728,0.639123,211,10,4,30.4614,0.28125,-1,-1,0
1116863,-3.17134,0.334859,3.99844,2.58025,211,10,3,45.8282,0.185547,1.21094,-1,1
1117438,-2.8707,0.505242,4.47294,-0.483138,321,10,3,44.9745,0.451172,1.51562,-1,1
1117438,-2.5941,1.196,8.04863,-0.491847,321,10,0,44.9745,71,1.51562,1.28906,1
1116863,-3.24054,0.497268,6.3617,2.18547,211,10,0,45.8282,23.75,1.21094,2.35938,1
1146392,-3.25147,0.386634,5.00053,2.93545,211,10,3,45.7303,0.145508,1.8125,-1,1
1146392,-3.39122,0.507968,7.55242,2.67054,211,10,0,45.7303,102,1.8125,21.625,1
54421,-2.77064,0.41715,3.34377,-2.93535,211,11,3,57.4653,0.222656,0.84375,-1,0
54421,-3.05568,0.514056,5.47024,-2.70845,211,11,0,57.4653,9.1875,0.84375,4.34375,0
211232,-3.49476,0.212228,3.49888,-0.157511,321,10,2,34.9374,304,-1,36.25,1
211232,-3.23932,0.143448,1.83294,-0.362935,321,10,4,34.9374,1.07812,-1,-1,1
367339,-2.96496,1.07064,10.4095,-0.598977,211,10,3,61.465,0.0566406,0.470703,-1,1
367339,-3.0493,1.22855,12.9908,-0.594029,211,10,0,61.465,14.8125,0.470703,5.03125,1
495896,-3.16448,0.519303,6.1586,0.666228,211,11,2,113.735,1592,-1,17.5,1
495896,-2.58728,0.286173,1.91289,0.541086,211,11,4,113.735,0.318359,-1,-1,1
586710,-3.30251,0.67109,9.13276,-0.767936,321,11,3,180.157,0.103516,0.539062,-1,1
586710,-3.21124,1.0046,12.4822,-0.859211,321,11,0,180.157,14592,0.539062,358,1
682835,-3.57378,0.199183,3.55334,2.59222,211,10,3,8.86375,0.0563965,1.95312,-1,1
682835,-3.40262,0.393733,5.92093,2.37447,211,10,0,8.86375,53,1.95312,19.375,1
736963,-2.40006,0.418258,2.32437,-2.12609,211,10,3,117.859,0.345703,2.29688,-1,1
736963,-3.2367,0.54796,6.98341,-2.19479,211,10,0,117.859,107,2.29688,24,1
772016,-3.14343,1.4609,16.9657,-3.12376,321,12,3,32.8297,0.0524902,0.21582,-1,1
772016,-2.82625,2.93963,24.9004,-2.70341,321,12,0,32.8297,24192,0.21582,676,1
778520,-3.30738,0.331821,4.53766,1.10979,211,10,3,57.257,0.176758,0.898438,-1,1
778520,-3.35086,0.500153,7.14276,1.88787,211,10,0,57.257,520,0.898438,48.75,1
886582,-3.29057,0.234889,3.15871,-2.82891,211,10,3,38.8113,0.404297,0.972656,-1,1
886582,-3.48885,0.334449,5.48142,-3.03909,211,10,0,38.8113,190,0.972656,52.75,1
910952,-3.56225,1.11913,19.7362,0.155318,411,9,3,58.4634,0.0761719,0.632812,-1,1
910952,-3.48608,1.36488,22.3078,0.168514,411,9,0,58.4634,5.5,0.632812,2.95312,1
951137,-2.71095,0.873068,6.59604,-1.0821,321,10,2,31.8729,7.53125,-1,3,1
951137,-2.84413,0.490833,4.23215,-1.35439,321,10,4,31.8729,0.226562,-1,-1,1
983535,-3.29789,0.890532,12.0634,-1.30188,321,11,3,63.2584,0.109863,2.5625,-1,1
983535,-3.51136,0.878876,14.7315,-1.19808,321,11,0,63.2584,39.25,2.5625,27.5,1
990710,-4.47904,0.114375,5.04174,-2.99556,321,12,3,62.0722,0.206055,1,-1,1
990710,-3.25802,0.487561,6.34718,-3.16028,321,12,0,62.0722,368640,1,11.8125,1
1083680,-2.82763,0.744051,6.31123,-3.0291,211,10,3,83.7402,0.294922,1.04688,-1,1
1083680,-2.98973,0.867429,8.64423,-2.70822,211,10,0,83.7402,90,1.04688,39.5,1
1130334,-3.16798,0.728243,8.66663,-0.808734,411,11,3,55.3002,0.0756836,0.867188,-1,1
1130334,-3.19488,0.912859,11.1588,-0.696471,411,11,0,55.3002,10.3125,0.867188,2.76562,1
1164572,-3.73888,1.14573,24.1033,3.05103,411,10,3,148.914,0.169922,0.785156,-1,1
1164572,3.77362,0.209836,4.57028,3.78966,411,10,0,148.914,1.04858e+08,0.785156,115,1
1170984,-3.02261,0.794723,8.18304,-3.0184,321,8,2,140.883,94,-1,18.625,1
1170984,-2.56523,0.36069,2.35902,-2.97492,321,8,4,140.883,1.27344,-1,-1,1
1267117,-3.54223,0.205561,3.55339,-2.95663,211,10,3,19.075,0.367188,0.898438,-1,0
1267117,-3.38803,0.395749,5.86527,-2.65689,211,10,0,19.075,5.84375,0.898438,0.878906,0
1315776,-3.12161,0.38547,4.38026,2.62899,321,11,2,30.4129,68,-1,2.57812,1
1315776,-2.8888,0.146537,1.32083,1.97668,321,11,4,30.4129,0.554688,-1,-1,1
1409858,-2.93803,0.360088,3.40852,-0.359961,211,13,3,138.438,0.0407715,1.38281,-1,1
1409858,-3.41281,0.672412,10.215,0.154435,211,13,0,138.438,51.75,1.38281,12.5,1
1420299,-3.07897,0.742567,8.08728,1.00376,321,11,2,32.3435,36352,-1,7.15625,1
1420299,-3.57395,0.107983,1.92668,-0.314254,321,11,4,32.3435,0.613281,-1,-1,1
1428748,-2.81319,0.804399,6.72601,0.869645,130,9,2,23.4031,3712,-1,12.375,1
1428748,-3.49648,0.144307,2.38318,0.616157,130,9,4,23.4031,0.273438,-1,-1,1
1510623,-4.03149,0.167088,4.70878,-0.691436,211,10,3,70.3131,0.131836,2.4375,-1,1
1510623,-2.62613,0.0887502,0.616483,-0.939045,211,10,0,70.3131,1.54829e+06,2.4375,4.84375,1
1529786,-2.53315,0.721254,4.57005,1.0557,211,9,2,105.299,1088,-1,43.75,1
1529786,-2.15617,0.311175,1.36198,1.14128,211,9,4,105.299,0.0932617,-1,-1,1
1565282,-3.33726,0.889082,12.526,-0.701578,321,11,2,12.4831,40704,-1,2,1
1565282,-3.56854,0.0950436,1.68669,-0.790297,321,11,4,12.4831,0.470703,-1,-1,1
1630767,-3.2874,0.64357,8.62723,-1.28055,211,10,2,25.8244,1336,-1,123,1
1630767,-3.36751,0.416514,6.04791,-2.01658,211,10,4,25.8244,0.425781,-1,-1,1
50924,-2.73348,0.677641,5.23521,0.719353,321,10,3,36.5278,0.146484,0.765625,-1,1
50924,-2.99924,0.760561,7.65131,0.844139,321,10,0,36.5278,192,0.765625,106,1
63974,-2.52331,0.894421,5.61251,-3.10118,211,12,3,180.88,0.149414,0.185547,-1,1
63974,-3.11365,0.783624,8.83434,-2.71721,211,12,0,180.88,262,0.185547,78.5,1
82028,-2.93089,0.356515,3.35082,2.88667,411,11,3,44.7904,0.396484,1.33594,-1,1
82028,-2.92432,0.627643,5.86071,3.03803,411,11,0,44.7904,12.375,1.33594,4.125,1
91631,-2.62903,0.651244,4.5367,-0.847736,321,10,2,52.5112,1312,-1,6.5625,1
91631,-3.13331,0.18258,2.09907,0.0340616,321,10,4,52.5112,0.439453,-1,-1,1
144293,-3.16927,0.47227,5.62761,-0.795337,211,10,3,106.087,0.0996094,0.894531,-1,1
144293,-3.25126,0.666992,8.62477,-0.343755,211,10,0,106.087,3024,0.894531,87,1
160402,-2.66102,0.452347,3.25253,-2.11553,321,10,2,33.8698,166,-1,25.875,1
160402,-2.53807,0.201773,1.28471,-2.22252,321,10,4,33.8698,1.53906,-1,-1,1
164814,-2.99713,0.89628,8.99772,-1.05626,411,10,3,69.1046,0.170898,0.6875,-1,1
164814,-2.92484,1.23031,11.4941,-1.23551,411,10,0,69.1046,19.5,0.6875,8.375,1
360261,-2.58128,0.844972,5.61474,-1.01429,321,10,3,42.9419,0.251953,0.404297,-1,1
360261,-2.73079,1.0445,8.04793,-0.946019,321,10,0,42.9419,11.4375,0.404297,6.09375,1
371130,-3.0194,0.86277,8.8554,0.541647,211,10,3,287.55,0.124023,1.03125,-1,1
371130,-3.53724,1.02094,17.5606,1.00986,211,10,0,287.55,154,1.03125,44.25,1
419771,-3.26017,0.59483,7.76028,2.0576,211,11,2,15.1356,15.5,-1,9.75,0
419771,-3.22906,0.421746,5.33415,2.07483,211,11,4,15.1356,0.102539,-1,-1,0
460403,-3.28437,0.194492,2.59935,-1.11006,211,10,3,15.4574,0.217773,1.32031,-1,0
460403,-3.17305,0.409232,4.89485,-0.997713,211,10,0,15.4574,15.5625,1.32031,1.46875,0
513164,-3.45056,0.390765,6.16429,1.57777,411,12,3,41.5767,0.158203,1.53125,-1,1
513164,-3.37944,0.584892,8.59454,1.4097,411,12,0,41.5767,7.375,1.53125,3.79688,1
601169,-3.58188,1.08195,19.4582,1.57089,211,12,2,115.736,1012,-1,28.625,0
601169,-3.52932,0.615477,10.5031,1.59891,211,12,4,115.736,0.182617,-1,-1,0
624682,-2.92147,0.502669,4.68045,-0.457778,511,11,3,62.1193,0.15918,1.01562,-1,1
624682,-2.81077,0.920553,7.67872,-0.348072,511,11,0,62.1193,10.6875,1.01562,4.21875,1
664944,-2.57836,0.439014,2.90878,0.98441,211,11,3,29.9191,0.207031,1.6875,-1,1
664944,-2.71912,0.676969,5.15612,0.820515,211,11,0,29.9191,244,1.6875,28.75,1
713893,-2.38269,0.4986,2.72393,-0.693608,211,9,2,219.661,400,-1,88,1
713893,-1.64723,0.430252,1.15849,-0.999419,211,9,4,219.661,1.51562,-1,-1,1
813400,-3.17684,0.321911,3.86497,0.7134,321,10,3,84.6022,0.240234,1.11719,-1,1
813400,-3.10811,0.68495,7.67945,0.833446,321,10,0,84.6022,64256,1.11719,43.75,1
846790,-3.14583,0.680116,7.9172,0.480059,211,10,3,159.003,0.0976562,1.01562,-1,1
846790,-3.23237,1.05874,13.435,0.273615,211,10,0,159.003,612,1.01562,82.5,1
938087,-3.26262,0.242913,3.17684,0.818041,211,9,3,57.5839,0.320312,0.12207,-1,1
938087,-3.39171,0.403308,5.9993,1.20406,211,9,0,57.5839,474,0.12207,58.25,1
944815,-1.10357,0.0597085,0.0999101,3.98311,211,10,2,93.0337,87040,-1,19.875,1
944815,-3.66936,0.130015,2.5517,0.321358,211,10,4,93.0337,0.12793,-1,-1,1
989046,-3.31573,0.298825,4.12064,0.649185,211,11,2,29.2739,47.5,-1,6.90625,1
989046,-3.46566,0.120216,1.92519,-0.135504,211,11,4,29.2739,0.126953,-1,-1,1
1066019,-2.73893,0.632733,4.91477,0.44515,211,10,2,72.3855,398,-1,13.3125,1
1066019,-2.47914,0.228444,1.37235,1.44614,211,10,4,72.3855,0.65625,-1,-1,1
1091959,-3.87911,0.184305,4.46034,-2.85687,321,10,3,30.0595,0.283203,1.03125,-1,1
1091959,-3.19466,0.689562,8.42744,-2.66209,321,10,0,30.0595,8896,1.03125,7.21875,1
1167000,-3.19184,0.329817,4.01952,-2.45336,321,10,3,87.8807,0.105957,0.574219,-1,1
1167000,-3.41818,0.449813,6.8701,-2.40428,321,10,0,87.8807,114,0.574219,65.5,1
1191766,-3.04898,0.207687,2.19538,-0.809087,211,11,3,40.1188,0.441406,1.11719,-1,0
1191766,-2.92495,0.567549,5.30288,-1.05282,211,11,0,40.1188,127,1.11719,2.67188,0
1226370,-3.62093,0.456633,8.53884,-2.49316,211,10,3,62.7366,0.0878906,0.326172,-1,0
1226370,-3.33622,0.799766,11.256,-2.6024,211,10,0,62.7366,173,0.326172,32.5,0
116245,-3.14932,0.509611,5.95305,-1.47082,211,9,2,69.5883,1248,-1,12,1
116245,-2.49658,0.233151,1.42494,-1.25746,211,9,4,69.5883,2.875,-1,-1,1
182482,-3.99822,0.268625,7.32263,-0.133866,223,10,3,85.4961,1.3125,0.074707,-1,1
182482,-6.6375,0.136297,52.0097,7.19347,223,10,0,85.4961,1.40083e+06,0.074707,111,1
186677,-3.30567,0.339269,4.6316,-2.92029,211,10,3,65.0203,0.120605,0.785156,-1,1
186677,-3.00217,0.732409,7.38962,-2.76603,211,10,0,65.0203,17.75,0.785156,3.79688,1
253615,-3.45348,0.645548,10.2132,2.66182,321,10,3,8.77567,0.0541992,0.306641,-1,1
253615,-3.24856,0.985919,12.7144,3.04818,321,10,0,8.77567,520,0.306641,175,1
306312,-3.36833,0.136134,1.97833,-2.41798,211,12,3,75.7229,0.277344,1,-1,0
306312,-11.0548,0.0243833,771.08,12.6563,211,12,0,75.7229,6.61914e+06,1,13.25,0
318363,-4.52846,0.0601362,2.78511,2.71546,211,10,3,62.4719,0.188477,1.17188,-1,0
318363,8.24936,0.0782157,149.594,1.59976,211,10,0,62.4719,1.34349e+07,1.17188,12.5625,0
342419,-3.58288,0.703357,12.6621,2.5862,321,10,3,17.2072,0.12793,0.808594,-1,1
342419,-3.38631,1.03986,15.385,2.95515,321,10,0,17.2072,296,0.808594,170,1
343763,-3.03596,0.515999,5.38419,2.28299,411,11,3,64.3081,0.117676,0.126953,-1,1
343763,-2.81503,1.04363,8.74231,2.18738,411,11,0,64.3081,132,0.126953,5.59375,1
373055,-2.93788,0.408253,3.86385,-0.213934,321,11,3,87.2964,0.185547,0.882812,-1,1
373055,-3.36951,0.533889,7.76772,0.136423,321,11,0,87.2964,177,0.882812,53.25,1
457357,-3.58126,1.22534,22.0233,-1.2482,431,11,3,46.3638,0.0605469,0.570312,-1,1
457357,-3.64212,1.29918,24.8137,-1.18028,431,11,0,46.3638,8.625,0.570312,6.1875,1
481314,-3.51354,0.232042,3.89793,-1.10396,211,10,3,15.3304,0.146484,1.3125,-1,1
481314,-3.1734,0.522316,6.24962,-1.04825,211,10,0,15.3304,44.5,1.3125,14.75,1
573997,-3.32608,0.455567,6.34716,-1.3181,321,11,2,79.3447,147,-1,12.875,1
573997,-2.69038,0.405665,3.00296,-1.31936,321,11,4,79.3447,0.245117,-1,-1,1
579282,-3.02637,0.630251,6.51387,-0.385515,411,10,3,164.678,0.12793,1.10156,-1,1
579282,-3.10972,1.20347,13.5146,-0.718193,411,10,0,164.678,1920,1.10156,73,1
