ID,eta,pt,p,phi,motherPDG,nClusters,pDca,chi2,chi2MatchMCHMID,chi2MatchMCHMFT,isPrompt
177622,-2.9274,0.378104,3.54142,0.446887,211,11,61.1149,0.65625,0.202148,-1,1
243832,-3.28857,0.471998,6.33463,-0.747099,411,10,21.4698,0.15625,0.3125,-1,1
318440,-3.92073,0.560022,14.1285,-1.087,211,10,115.546,0.0678711,0.785156,-1,1
331623,-3.06151,0.733787,7.85394,3.03451,411,10,53.4472,0.0996094,1.25781,-1,1
432569,-3.12562,0.237752,2.7125,-0.32636,321,11,60.3858,0.253906,0.542969,-1,1
453464,-2.79973,2.02047,16.67,0.4344,411,10,50.2935,0.132812,0.125,-1,0
464072,-3.63269,0.927746,17.5534,-0.428685,431,11,115.198,0.0537109,0.345703,-1,1
586431,-3.35444,0.423097,6.06396,-2.66012,211,9,78.6438,0.183594,0.240234,-1,1
593521,-2.61991,0.378943,2.61608,3.06974,321,10,29.0951,0.636719,0.453125,-1,1
600712,-3.00428,0.337564,3.41298,0.209885,211,11,117.151,0.146484,0.333984,-1,1
734298,-3.53942,0.327287,5.64179,0.60467,321,12,18.9522,0.214844,0.0383301,-1,1
772912,-3.40309,0.188374,2.83408,2.942,321,11,134.458,0.139648,3.53125,-1,1
788433,-3.44056,0.880103,13.7457,-1.92551,521,12,117.938,0.0563965,1.16406,-1,1
831154,-3.09007,0.234379,2.58099,3.0067,211,10,38.1056,0.213867,2.82812,-1,1
848323,-3.22471,0.404463,5.0934,-2.55983,211,9,54.1415,0.199219,2.4375,-1,0
924038,-2.65699,0.312839,2.24046,1.01845,321,10,76.8462,0.137695,5.96875,-1,1
959168,-2.49477,0.395596,2.41341,-0.90613,321,10,54.1858,0.21875,2.60938,-1,0
965324,-2.33254,0.363378,1.88977,0.536711,130,10,74.5922,0.121094,2.40625,-1,1
969930,-2.70183,0.263002,1.9691,0.304446,321,11,43.9344,0.404297,7.0625,-1,1
982967,-4.10824,0.558647,16.9985,-2.97882,411,10,43.2814,2.45312,0.929688,-1,1
994239,-3.25257,0.180441,2.33628,2.49929,211,11,34.0283,0.324219,1.29688,-1,0
1009004,-3.23821,0.227404,2.90249,2.29951,211,11,55.5551,0.102051,3.32812,-1,1
1021632,-3.47786,0.45006,7.29575,0.332222,211,10,67.929,0.107422,0.507812,-1,0
1061151,-2.65412,0.353744,2.52623,2.61577,211,10,36.806,0.230469,3.625,-1,1
1136655,-3.0119,0.38891,3.96207,-2.38224,421,9,103.609,0.296875,0.148438,-1,0
1136230,-2.8141,1.20595,10.0926,0.157665,321,9,43.6268,0.0229492,1.14844,-1,1
1158356,-3.25901,0.436162,5.68369,-0.259726,321,10,47.1211,0.220703,0.347656,-1,1
1171591,-3.84759,0.15811,3.70777,1.62058,211,10,39.2926,0.251953,0.410156,-1,1
1181470,-2.83306,0.449123,3.83016,-3.08078,321,12,46.8734,0.217773,0.53125,-1,1
1191791,-3.53511,0.653374,11.2145,2.79893,211,9,89.3124,0.148438,0.472656,-1,1
1264809,-2.33706,0.425957,2.22506,0.980809,321,10,109.385,0.176758,1.92969,-1,1
39504,-2.81657,1.28856,10.8105,0.465552,211,9,50.2672,0.0952148,0.198242,-1,1
77794,-3.53175,0.404024,6.91142,-3.10028,211,13,67.5565,0.211914,0.542969,-1,0
77909,-4.0891,0.313078,9.3458,-2.1854,321,10,13.3258,0.15918,0.21582,-1,1
120850,-2.75285,0.224266,1.76621,-2.22243,321,10,75.1611,0.0427246,5.15625,-1,1
120881,-3.02464,0.39529,4.07846,2.49321,211,9,11.4349,0.425781,1.34375,-1,1
272264,-2.47364,0.285356,1.70497,-1.35583,321,9,9.3909,0.226562,0.601562,-1,1
357823,-3.12025,0.421573,4.78405,-0.537066,211,10,20.1582,0.117188,1.23438,-1,1
718432,-2.61029,0.357729,2.44625,0.852885,211,10,42.165,0.205078,3.34375,-1,1
765861,-2.88206,0.503411,4.50728,-0.52239,211,11,93.7958,0.18457,0.0240479,-1,1
805582,-3.42986,0.174983,2.7039,-2.87532,211,9,14.8131,0.261719,0.777344,-1,1
828781,-4.07842,0.368478,10.8828,0.691405,321,10,106.625,0.142578,0.0140381,-1,1
900254,-3.48784,0.246006,4.02782,0.673763,211,11,16.2574,0.147461,2.8125,-1,0
906995,-3.53209,0.567706,9.71475,2.57729,211,10,57.3686,0.0776367,0.200195,-1,0
920265,-2.97619,0.253717,2.49454,-1.03227,211,11,48.6897,0.162109,1.30469,-1,1
945211,-3.4784,0.327,5.30373,-0.393921,211,11,36.8103,0.542969,0.585938,-1,1
1014014,-2.61095,5.50076,37.6403,2.16253,431,11,99.3518,1.41406,1.34375,-1,1
1041120,-3.60983,0.637609,11.7916,-2.11042,421,10,127.865,0.104492,0.135742,-1,1
1135010,-3.29922,0.309576,4.19916,2.59184,211,10,68.3771,0.097168,1.16406,-1,1
1148949,-3.17107,0.404024,4.82303,1.46492,211,11,60.6011,0.162109,0.730469,-1,1
1185889,-3.23037,0.294486,3.72945,-0.00581071,321,13,18.8341,0.0825195,0.601562,-1,1
472538,-2.76317,0.361582,2.87694,3.09721,211,11,77.3236,0.24707,3.09375,-1,1
482479,-3.64618,1.2577,24.1188,2.33733,321,11,121.457,0.09375,0.160156,-1,1
492528,-3.05041,1.27195,13.4644,-2.909,211,11,158.231,0.145508,0.574219,-1,1
494061,-3.73782,0.202132,4.24782,0.614671,211,10,55.2815,0.161133,0.652344,-1,1
536727,-3.17501,0.434358,5.20554,-2.54663,211,10,23.9359,0.152344,2.34375,-1,1
563731,-3.00276,0.262211,2.6471,0.0974244,321,12,28.9871,0.253906,1.29688,-1,1
596453,-4.03147,0.199727,5.62847,2.61887,421,10,94.8622,0.0390625,0.417969,-1,1
648814,-3.06885,0.495344,5.34072,0.714469,211,10,33.4093,0.164062,0.769531,-1,1
685012,-3.59836,0.237422,4.34072,0.83629,211,12,16.7276,0.171875,0.585938,-1,1
720756,-2.40175,0.300492,1.67269,-2.06357,411,11,25.7407,0.192383,3.09375,-1,1
780357,-3.63694,1.13881,21.6384,0.770677,421,10,36.2119,0.104492,0.214844,-1,1
848231,-3.58818,0.456074,8.25401,-0.258933,211,9,117.158,0.304688,0.734375,-1,0
942889,-3.46723,0.91002,14.5962,0.601825,321,11,218.421,0.0634766,0.5625,-1,1
979093,-3.12019,0.311483,3.53451,1.29359,211,11,122.014,0.238281,0.40625,-1,0
1064799,-3.47707,0.168699,2.73256,2.72549,211,12,40.3835,0.130859,4.96875,-1,0
1200385,-3.61717,0.109343,2.037,-3.1352,211,10,41.5888,0.294922,9.625,-1,1
1280935,-4.0195,0.972344,27.0755,-0.285401,321,10,73.6489,0.0292969,0.484375,-1,1
1287563,-3.27868,0.184455,2.45125,1.87713,421,9,118.275,0.337891,1.99219,-1,1
1342212,-3.56036,0.878028,15.4552,0.765553,211,12,204.729,0.117676,1.54688,-1,0
1401944,-3.67726,0.314038,6.21219,2.42549,211,10,58.0185,0.0639648,0.251953,-1,1
1411453,-3.12401,0.256642,2.92332,2.46585,211,12,67.8804,0.353516,1.04688,-1,1
1418407,-2.71077,0.377581,2.85212,-0.198064,211,10,7.59921,0.194336,0.476562,-1,1
1435671,-3.03188,0.489952,5.09169,-3.00356,211,10,67.3735,0.125977,0.472656,-1,1
1528016,-2.85014,1.32503,11.4934,2.72153,211,9,134.146,0.113281,0.699219,-1,0
1565085,-3.78687,0.118931,2.62487,-0.37139,211,12,27.9371,0.306641,1.86719,-1,1
1584127,-3.00931,0.178709,1.81592,2.12411,211,12,50.2872,0.285156,3.03125,-1,1
45756,-3.59437,0.43542,7.92904,1.66296,321,11,84.9612,0.0727539,1.10938,-1,1
50826,-2.81614,0.428631,3.59451,3.07528,411,10,83.7241,0.179688,2.03125,-1,1
163171,-2.87952,0.297156,2.65388,0.738791,211,11,91.4047,0.722656,0.527344,-1,1
301910,-2.55185,0.506899,3.27173,2.58831,211,9,170.856,0.211914,1.26562,-1,1
377302,-3.23803,0.24642,3.14467,-0.0288518,321,10,31.3652,0.168945,2.5,-1,1
421746,-3.26666,0.509041,6.68418,2.48476,321,11,73.9664,0.149414,1.40625,-1,1
558967,-3.17499,0.328943,3.94211,-1.3218,211,10,80.4495,0.136719,1.89844,-1,1
573101,-2.46921,2.49756,14.8578,1.80337,431,12,36.108,0.0761719,1.09375,-1,1
623620,-3.42461,0.431703,6.63599,2.36735,211,10,58.7601,0.133789,0.65625,-1,1
633053,-2.65253,0.277356,1.9776,-0.812856,211,12,39.7513,0.152344,5.21875,-1,1
647848,-2.85225,0.280375,2.43709,-0.264618,321,12,141.559,0.108398,1.44531,-1,1
684187,-3.78613,0.948478,20.9177,0.705272,211,10,208.171,0.0874023,1.25781,-1,1
731027,-3.2425,0.292029,3.74334,1.1321,211,10,49.7341,0.128906,0.322266,-1,1
930616,-3.43429,1.55093,24.0717,-1.39056,321,10,119.12,0.106934,1.0625,-1,1
988824,-3.35708,0.430026,6.17949,0.874529,211,10,95.6995,0.0898438,0.0288086,-1,0
1051683,-3.53662,0.621124,10.677,2.92144,421,10,55.4131,0.133789,0.382812,-1,0
1060282,-2.53799,2.10822,13.4222,1.75459,431,10,41.341,0.0625,2.3125,-1,1
1110077,-3.92651,0.125222,3.17746,-1.42076,321,11,74.4584,1.46875,3.20312,-1,1
1161905,-3.51095,0.3665,6.14069,0.780411,321,10,40.1254,0.0441895,0.625,-1,1
55687,-3.23315,0.509897,6.47537,-2.27854,321,11,47.4729,0.207031,0.410156,-1,1
54781,-3.15433,0.900121,10.5674,2.09967,113,12,36.5023,0.0683594,0.220703,-1,1
130481,-3.02337,0.214226,2.20749,-0.473974,211,9,8.97795,0.255859,2.9375,-1,1
179405,-3.40359,0.48228,7.25953,0.617431,321,10,49.0756,0.0830078,1.29688,-1,1
186572,-3.30377,0.211134,2.87688,0.150403,211,10,102.088,0.419922,4.46875,-1,1
201097,-2.91111,0.340822,3.14095,-2.6058,211,10,66.9156,0.245117,4.3125,-1,0
212715,-3.15118,0.392826,4.59733,-2.19561,321,10,28.4288,0.273438,1.25781,-1,1
319683,-3.43851,0.277188,4.32033,2.78953,321,10,53.4775,0.109863,0.183594,-1,1
337577,-2.96445,1.31041,12.7343,0.953047,211,11,73.6493,0.0524902,0.476562,-1,0
411629,-3.39051,0.179823,2.67171,2.8543,211,10,77.2682,2.28125,0.867188,-1,1
412442,-2.8885,1.55019,13.9688,-2.67298,511,10,27.6203,0.0688477,0.423828,-1,1
431287,-2.43788,0.432661,2.49559,2.16296,211,10,51.5896,0.361328,0.957031,-1,1
448989,-3.74343,0.113651,2.40181,-3.0715,321,11,38.2899,0.263672,1.30469,-1,1
508634,-3.77723,0.931968,20.3717,0.546446,211,9,76.7592,0.0927734,0.182617,-1,1
638875,-3.49106,1.39998,22.9955,2.78794,321,9,98.0723,0.0668945,0.828125,-1,1
669794,-3.10996,0.562792,6.32148,-3.10137,411,12,26.412,0.0644531,0.542969,-1,1
692209,-3.00556,0.327313,3.31356,2.81015,321,11,145.875,0.25,0.199219,-1,1
791170,-3.09793,0.3203,3.55489,-1.0772,411,11,68.0784,0.234375,0.251953,-1,1
848334,-3.02866,0.290208,3.00625,-0.875296,211,11,61.5009,0.0917969,0.496094,-1,1
850621,-2.99662,0.473855,4.75459,2.94155,321,10,48.2519,0.4375,2.32812,-1,1
850323,-2.69408,0.323615,2.40439,-0.704939,211,10,109.391,0.189453,5.15625,-1,1
962906,-2.63387,0.290765,2.03525,2.05372,211,9,50.3002,0.367188,1.14844,-1,1
968135,-2.88947,0.522983,4.71716,3.09809,211,11,66.3801,0.104004,2.46875,-1,1
994108,-3.05655,0.188391,2.00648,-0.764142,421,10,75.964,0.878906,1.60938,-1,1
1081267,-3.00447,0.536828,5.42871,-2.07745,211,11,59.6528,0.125,0.206055,-1,1
1192266,-4.05454,0.99939,28.8204,-1.51202,211,11,57.8746,0.105957,0.332031,-1,1
1225098,-2.69642,0.308899,2.30036,-0.690447,211,10,95.9951,0.131836,3.23438,-1,1
331695,-3.59456,0.182972,3.33256,-2.52422,321,11,44.874,0.202148,1.13281,-1,1
468092,-2.9901,0.385942,3.84744,-2.46949,211,10,179.529,0.269531,0.796875,-1,1
480017,-3.48823,0.299876,4.91172,2.9868,211,10,8.55135,0.143555,1.0625,-1,0
490568,-3.05467,0.70065,7.44836,-0.897343,211,11,75.0093,0.0922852,0.851562,-1,1
510953,-3.3226,0.923667,12.8244,3.05008,211,9,141.177,0.128906,0.0761719,-1,1
556780,-3.49683,0.585603,9.67447,0.604692,211,12,98.2836,0.0908203,1.85938,-1,0
564105,-3.79404,0.946068,21.0303,-1.51019,411,10,141.28,0.0319824,0.208984,-1,1
573600,-2.93764,0.343077,3.24625,-0.162664,321,9,98.2463,0.929688,0.964844,-1,1
595018,-3.26557,0.561057,7.35913,-0.146608,211,9,134.899,0.150391,0.660156,-1,1
594491,-3.35807,0.474458,6.8247,-2.23772,321,10,96.9369,0.126953,2.98438,-1,1
641806,-2.68027,1.59626,11.6987,-1.30364,411,11,45.3891,0.0698242,0.390625,-1,1
648278,-3.27956,0.341305,4.53965,-0.182987,211,11,36.9055,0.332031,1.26562,-1,1
662398,-2.52882,0.375195,2.36719,2.34489,321,10,51.7295,0.174805,1.54688,-1,1
710108,-3.57799,0.243404,4.3605,-0.94402,211,13,49.7129,0.185547,0.726562,-1,1
799642,-3.65006,0.237697,4.57604,-0.073118,211,11,19.6898,0.189453,0.929688,-1,0
848445,-3.50302,0.442189,7.35046,-1.35368,211,9,109.214,0.125,1.29688,-1,1
941732,-3.0491,0.388652,4.10876,-2.84105,211,10,55.2758,0.12793,1.53125,-1,0
1006233,-3.02698,0.291551,3.01513,-0.583923,211,10,81.6353,0.192383,3.625,-1,1
1057692,-3.63756,0.252341,4.79768,-0.993109,211,10,14.1704,3.71875,6.15625,-1,1
1095610,-2.95775,0.375367,3.62351,-0.508994,211,11,71.6603,0.145508,1.15625,-1,1
1126873,-2.74775,0.423359,3.31736,-1.04693,321,10,81.5768,0.294922,0.241211,-1,1
1142298,-3.13129,0.21031,2.41301,0.108246,211,10,67.0745,0.175781,4.84375,-1,1
1205577,-3.44698,0.336593,5.29078,0.0303143,321,10,75.8872,0.140625,0.546875,-1,1
1227279,-3.82548,0.200765,4.60522,1.24915,211,10,30.9552,0.324219,2.20312,-1,1
1237894,-2.44315,0.476334,2.76182,-0.491875,211,10,181.969,0.410156,0.664062,-1,0
1259130,-3.70408,0.116047,2.35791,0.516891,321,11,34.2095,0.416016,3.875,-1,1
1275042,-3.31781,0.241995,3.34388,-0.901197,211,8,21.0023,0.345703,0.742188,-1,1
1291561,-3.42065,0.141887,2.17244,0.784176,211,10,6.78462,0.242188,7.40625,-1,0
1339678,-2.72685,0.466302,3.57889,0.22776,211,11,101.019,0.248047,0.652344,-1,1
1378483,-3.15397,0.492959,5.78528,-2.3175,321,12,87.9089,0.0898438,1.125,-1,1
1390128,-2.80322,0.320175,2.65077,2.82895,211,10,21.2057,0.363281,0.380859,-1,1
1398784,-3.58036,0.220595,3.96124,2.28761,321,12,32.9556,0.251953,2.34375,-1,1
1459950,-3.33941,0.957905,13.5246,1.06979,411,10,244.583,0.0805664,1.41406,-1,1
1513248,-2.83053,0.358952,3.05351,-2.97271,211,9,23.1814,0.419922,2.25,-1,1
1540084,-3.23533,0.398056,5.06611,1.36109,411,10,39.7143,0.219727,0.324219,-1,1
1540741,-2.7938,0.20735,1.7007,0.952959,321,9,85.5918,0.178711,0.972656,-1,1
1567950,-3.11687,0.260742,2.94897,-2.91366,321,10,84.962,0.150391,0.40625,-1,1
1602665,-3.52934,0.390653,6.66667,0.25418,321,9,32.2787,0.142578,0.267578,-1,1
30642,-2.83274,0.622776,5.30942,-0.153343,321,10,56.3274,0.161133,1.53125,-1,1
81331,-3.10785,0.327418,3.66995,2.63953,211,11,74.6436,0.125,2.28125,-1,0
102225,-3.92659,0.175312,4.44885,3.07546,130,10,38.4068,0.242188,2.125,-1,0
187715,-3.02764,0.373961,3.86993,-1.97662,211,10,72.2469,0.263672,0.601562,-1,1
299140,-2.86006,0.245005,2.14623,-2.16469,211,11,91.2462,0.18457,3.45312,-1,1
301788,-2.67615,1.20701,8.80992,-0.861867,431,10,32.5755,0.117676,1.32031,-1,1
330016,-3.14415,0.851205,9.89226,-0.403424,211,10,206.379,0.126953,0.216797,-1,1
409103,-2.90324,0.254315,2.32544,-2.40493,211,9,46.9573,0.230469,5.21875,-1,1
416989,-2.75826,0.399766,3.16531,2.77063,211,10,31.2505,0.0498047,0.527344,-1,1
434997,-3.71583,0.336953,6.92724,1.21761,211,11,53.0145,0.216797,0.710938,-1,1
441629,-2.50417,0.884474,5.44619,-0.879798,211,11,53.1548,0.0864258,0.225586,-1,1
450030,-3.32799,0.243926,3.40496,2.80183,211,10,47.8964,0.232422,0.214844,-1,1
452151,-2.46052,0.37021,2.18355,2.40975,211,10,127.115,0.241211,0.816406,-1,1
457454,-3.80211,0.230242,5.15949,2.79745,211,12,52.9861,0.273438,0.503906,-1,0
628936,-2.49651,0.749977,4.58325,3.04116,321,10,290.813,0.105957,1.28125,-1,1
654768,-3.50917,0.284227,4.75377,2.52238,211,10,62.7506,0.53125,0.882812,-1,1
655659,-2.68015,0.260411,1.90828,2.45859,211,11,40.648,0.172852,1.71875,-1,1
682040,-3.69764,0.6916,13.9623,2.41519,321,12,30.2119,0.175781,1.85156,-1,1
683196,-3.08219,0.273085,2.98373,-0.591887,211,10,45.233,0.386719,1.53906,-1,1
686922,-3.49417,0.602087,9.9204,1.89746,211,10,24.1462,0.133789,0.523438,-1,1
715372,-3.79812,0.236435,5.27718,2.70166,211,10,51.9572,0.235352,0.216797,-1,1
727562,-3.56639,0.916844,16.2359,-0.414034,223,9,167.097,0.179688,1.14062,-1,1
743992,-3.10399,0.514832,5.74847,0.596635,211,11,177.283,0.177734,1.30469,-1,1
765886,-3.22022,0.303475,3.8046,-0.287495,321,10,75.621,0.125977,2.03125,-1,1
802846,-3.28957,0.678314,9.11265,-2.76694,411,9,44.1347,0.114258,0.832031,-1,1
830582,-3.61585,0.184738,3.43704,2.95499,321,11,71.9349,0.12793,2.26562,-1,1
843021,-2.9346,0.271528,2.56147,2.29216,321,10,101.305,0.691406,0.199219,-1,1
932828,-3.59963,1.05309,19.278,1.75786,411,11,77.7134,0.235352,0.375,-1,1
992042,-3.65563,0.447308,8.6594,0.453078,211,12,49.77,0.0878906,0.855469,-1,0
1007995,-2.68049,0.726434,5.32504,2.38005,321,11,87.4155,0.231445,1.57031,-1,1
1092750,-2.20956,0.416853,1.922,2.91729,321,10,160.684,0.498047,5,-1,1
1116231,-2.93901,0.332657,3.15193,-0.407486,321,11,99.0299,0.200195,1.67188,-1,1
1131424,-3.22125,0.677753,8.50558,0.227913,211,10,226.077,0.0981445,0.597656,-1,1
1156536,-3.56752,0.942476,16.7086,2.16178,321,10,166.097,0.10791,0.228516,-1,1
1203331,-2.92121,0.355926,3.31324,3.01611,321,10,65.8043,0.227539,1.11719,-1,1
1245268,-2.66508,0.427557,3.0867,0.0279639,321,10,114.984,0.162109,1.20312,-1,1
1259720,-2.08487,0.491068,2.00548,-2.42832,211,9,164.506,0.0898438,1.15625,-1,1
21936,-4.2524,0.104961,3.68877,2.27341,211,11,73.3833,0.123535,0.458984,-1,1
59142,-3.26991,0.647333,8.52765,-2.08876,211,10,41.7354,0.129883,1.04688,-1,1
155694,-2.9991,0.221286,2.22583,0.57284,211,11,71.8068,0.271484,3.26562,-1,0
202852,-3.4989,0.250827,4.15236,-1.43299,211,10,17.0844,0.0878906,1.19531,-1,0
204494,-3.21653,0.355401,4.43924,-2.28028,211,11,16.035,0.157227,1.22656,-1,0
226741,-3.56562,0.228291,4.03956,0.532104,211,10,42.4365,0.235352,0.527344,-1,1
265622,-2.80631,0.233683,1.94064,0.919919,211,11,87.3303,0.0996094,1.72656,-1,1
316176,-4.03967,0.357386,10.1543,0.275783,321,11,58.1479,5.8125,3.85938,-1,1
333497,-2.85321,0.222005,1.93156,2.15598,211,11,31.2961,0.515625,2.46875,-1,1
357682,-2.83537,0.373246,3.1904,0.725939,321,11,37.1768,0.201172,1.14844,-1,0
463187,-3.24317,0.422966,5.42534,1.68291,211,11,16.2485,0.785156,0.480469,-1,0
477364,-3.18929,0.318161,3.86762,-1.16859,211,11,158.641,0.570312,1.39062,-1,0
503811,-3.36843,0.724379,10.5279,-0.29053,211,10,32.5026,0.1875,0.152344,-1,1
524172,-3.3012,0.413737,5.62313,-0.420705,211,11,31.5081,0.0991211,2.39062,-1,1
563132,-2.6713,0.776052,5.63723,-0.382917,211,10,143.77,0.0942383,1.96875,-1,1
591451,-2.79525,0.41588,3.41601,-0.802622,211,9,117.278,0.710938,0.294922,-1,1
719621,-2.99508,1.2605,12.6284,-1.37133,211,11,51.5536,0.269531,0.574219,-1,1
848569,-3.20523,0.373484,4.61284,-2.97877,211,10,46.1673,0.396484,0.300781,-1,0
870925,-3.53676,0.232939,4.00475,2.40158,211,11,58.4089,0.234375,0.679688,-1,1
924085,-3.16607,0.315174,3.74367,-0.190927,321,12,46.193,0.121582,1,-1,1
934996,-2.56306,0.422137,2.75499,2.29973,321,10,89.386,0.213867,1.42188,-1,1
973464,-3.51366,0.29735,4.99556,-2.96382,211,10,89.5387,0.105469,0.902344,-1,1
1021522,-3.73898,0.197626,4.15794,-0.514553,211,9,25.4778,0.322266,0.828125,-1,1
1075103,-2.82163,0.428273,3.61112,1.10385,211,10,163.669,0.431641,3.48438,-1,1
1159117,-3.32562,0.437607,6.09415,-2.44165,211,9,60.9571,0.102539,0.683594,-1,1
1210881,-3.04312,0.277356,2.91477,-0.3637,321,10,20.9559,0.259766,1.32812,-1,1
1235432,-3.11855,0.584266,6.6191,-1.84871,211,10,150.5,0.0844727,1.25,-1,1
1261261,-3.25303,0.172871,2.23931,0.625467,211,11,35.1071,0.135742,0.394531,-1,1
122106,-3.5314,0.365943,6.25784,2.10494,211,12,75.8309,0.108887,2.15625,-1,0
176720,-3.44676,0.350985,5.51582,-0.649504,221,10,86.6318,0.167969,0.625,-1,1
423607,-3.23468,0.65557,8.33806,-2.91227,211,9,44.5131,0.10498,0.206055,-1,0
524070,-3.07492,0.428362,4.64654,0.816173,211,10,83.6885,0.0593262,1.60156,-1,0
556600,-3.02779,0.567431,5.87287,-0.765123,211,10,87.5261,0.233398,1.60156,-1,1
734255,-3.49269,0.296425,4.87687,2.9716,211,11,68.3776,0.161133,1.22656,-1,1
828550,-3.22703,0.358575,4.526,-2.24752,211,9,74.2172,0.324219,0.777344,-1,0
852452,-2.76243,0.22256,1.76951,-2.38875,321,10,55.2335,0.490234,4.3125,-1,1
904492,-2.95975,0.299065,2.89269,-1.09306,211,10,105.055,0.198242,3.98438,-1,1
973211,-3.19252,0.905894,11.0477,-2.79513,421,10,69.2115,0.214844,0.486328,-1,1
1089382,-3.13146,0.227834,2.61452,-2.26378,321,10,42.8353,0.111816,6.84375,-1,1
1125606,-3.63042,0.58703,11.0817,-0.108367,211,10,61.3271,0.171875,1.25781,-1,1
1127109,-2.36888,0.380245,2.04932,-2.15659,211,10,104.658,0.162109,1.3125,-1,1
1339283,-3.43391,0.18232,2.82869,0.723404,211,10,38.1147,0.121582,1.91406,-1,1
1346737,-3.52608,0.203054,3.45392,0.187415,321,11,118.906,0.0644531,0.527344,-1,1
1420818,-3.52808,0.27345,4.66067,2.4237,211,10,44.235,0.386719,0.773438,-1,1
1444828,-2.69048,1.19417,8.84079,-0.431035,211,10,55.1049,0.0664062,1.3125,-1,1
1476423,-3.3207,0.162385,2.25031,-1.16991,211,10,38.1647,0.25,2.23438,-1,0
1526771,-3.51345,0.185827,3.12132,-0.821417,211,12,24.9944,0.380859,1.08594,-1,1
1628909,-3.39207,0.617053,9.18212,0.135322,321,12,56.0974,0.535156,0.359375,-1,1
59236,-2.91755,0.383772,3.55949,0.591317,211,10,45.3124,0.363281,0.933594,-1,0
110618,-2.32446,0.362189,1.86871,-0.671366,321,12,137.728,0.135742,14.4375,-1,1
174780,-4.11426,0.14985,4.58717,1.83348,211,12,89.7648,0.585938,3.51562,-1,1
210485,-3.65976,0.48855,9.49683,-0.701386,211,11,70.6947,0.104004,0.734375,-1,1
221034,-2.98147,0.715084,7.0677,2.70411,411,9,111.992,0.229492,0.902344,-1,1
228977,-2.87626,0.318087,2.83162,-2.59261,211,8,57.5326,0.285156,4.25,-1,1
227754,-2.88344,0.262211,2.35094,-1.0463,211,11,68.1543,0.199219,0.835938,-1,1
307057,-2.69869,0.685007,5.11275,0.699699,211,10,52.8814,0.0737305,0.726562,-1,1
370682,-3.46595,0.188011,3.01175,-2.32444,211,10,44.0287,1.26562,0.777344,-1,1
396334,-3.26893,0.256096,3.37038,-0.765039,211,10,67.7335,0.133789,2.17188,-1,1
408677,-3.0072,0.299415,3.03607,0.43527,211,11,80.5023,0.195312,1.30469,-1,0
450527,-3.48942,0.491422,8.0587,0.171198,421,10,110.285,0.0194092,1.88281,-1,1
550506,-3.59796,0.334204,6.10772,-2.71812,321,10,73.2291,0.114258,0.632812,-1,1
576870,-2.73031,0.363282,2.79779,0.349523,211,10,88.9308,0.15625,2.76562,-1,1
666541,-2.77425,0.779374,6.26964,-2.32304,211,10,33.1525,0.125977,0.859375,-1,0
705631,-3.63907,0.143067,2.72419,0.0541475,211,11,85.151,0.296875,1.00781,-1,1
708983,-3.27263,1.08467,14.3278,0.215461,321,10,74.1062,0.0976562,0.152344,-1,1
725312,-3.15597,1.10085,12.9451,2.14709,411,12,93.744,0.144531,0.25,-1,1
756708,-3.53908,0.165055,2.84425,-0.819851,211,10,37.7333,0.222656,0.765625,-1,1
786263,-2.46525,0.326245,1.93322,-2.60178,211,11,72.0299,0.22168,2.57812,-1,1
829542,-2.79943,0.261792,2.15929,2.91375,211,10,32.9316,0.382812,1.39062,-1,0
943235,-3.49382,0.27303,4.49704,-1.63881,211,11,32.373,0.173828,0.546875,-1,1
1013836,-3.10846,0.338401,3.79536,2.1307,321,12,12.929,0.15625,0.131836,-1,1
1108791,-2.75803,0.439815,3.48161,-2.69413,211,10,124.841,0.213867,1,-1,1
1115561,-2.74055,0.319277,2.48397,1.85249,211,9,95.3776,0.306641,1.85938,-1,1
1115234,-3.2468,8.74922,112.632,1.46779,443,10,97.4495,0.0488281,1.69531,-1,1
1115233,-3.25625,2.24792,29.2125,2.03096,443,10,85.7107,0.170898,0.119141,-1,1
1116093,-4.26252,0.0629186,2.23369,-2.24372,211,10,51.0809,0.114258,1.96094,-1,1
1171856,-2.87607,0.299415,2.6649,3.06838,421,11,44.309,0.330078,1.8125,-1,1
1208066,-3.61449,0.57099,10.6088,-2.23359,411,10,170.416,0.25,1.10938,-1,1
1236989,-2.67924,1.75681,12.8621,-2.08419,421,10,23.8064,0.0471191,0.785156,-1,1
121073,-3.27842,0.386379,5.13332,0.4895,211,10,126.961,0.125,0.345703,-1,1
130978,-2.14847,0.470372,2.04339,-1.20758,211,11,166.361,0.232422,0.498047,-1,1
133325,-3.71856,0.187511,3.86547,0.861882,211,10,88.123,0.232422,0.585938,-1,0
160006,-3.63815,0.143719,2.7341,2.83598,211,10,28.6594,0.217773,0.222656,-1,0
219138,-3.4464,0.31873,5.00712,2.70821,211,10,35.8506,0.199219,1.625,-1,1
264909,-2.93545,0.306449,2.89335,3.04825,211,11,109.695,0.304688,1.03125,-1,1
293288,-3.65331,0.180282,3.48197,2.9378,211,10,55.8033,0.292969,0.255859,-1,1
416752,-2.56407,0.471835,3.0824,0.619335,321,12,81.3322,0.101074,0.738281,-1,1
546929,-2.74744,0.315101,2.46831,0.0754111,421,11,56.131,0.0991211,1.52344,-1,1
597490,-2.5207,0.463086,2.8984,-0.403526,321,9,196.74,0.15625,0.519531,-1,1
